STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,COUNTRY,Country/Region,FREQUENCY,Frequency,RDD_SECTOR,Sector,RDD_TECH,Technology,RDD_TYPE,Type,UNIT,Unit,TIME_PERIOD,Time Period,OBS_VALUE,Observation value,QUALIFIER,Qualifier,CONF_STATUS,Confidential Status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,DENMARK,Denmark,A,Annual,PUBLIC,Total public,FOSSILFUEL,Group 2: Fossil fuels,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2019,,0.737,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,DENMARK,Denmark,A,Annual,PUBLIC,Total public,FOSSILFUEL,Group 2: Fossil fuels,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2020,,54.702,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,DENMARK,Denmark,A,Annual,PUBLIC,Total public,FOSSILFUEL,Group 2: Fossil fuels,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2021,,450.314,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,DENMARK,Denmark,A,Annual,PUBLIC,Total public,FOSSILFUEL,Group 2: Fossil fuels,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2022,,297.501,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,DENMARK,Denmark,A,Annual,PUBLIC,Total public,FOSSILFUEL,Group 2: Fossil fuels,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2023,,96.061,,P,Provisional Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,HUNGARY,Hungary,A,Annual,PUBLIC,Total public,OTHERPANDS,Group 6: Other power and storage technologies,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2019,,184.739,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,HUNGARY,Hungary,A,Annual,PUBLIC,Total public,OTHERPANDS,Group 6: Other power and storage technologies,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2020,,2561.329,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,HUNGARY,Hungary,A,Annual,PUBLIC,Total public,OTHERPANDS,Group 6: Other power and storage technologies,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2021,,9271.286,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,HUNGARY,Hungary,A,Annual,PUBLIC,Total public,OTHERPANDS,Group 6: Other power and storage technologies,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2022,,461.941,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,HUNGARY,Hungary,A,Annual,PUBLIC,Total public,OTHERPANDS,Group 6: Other power and storage technologies,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2023,,1811,,P,Provisional Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,KOREA,Korea,A,Annual,PUBLIC,Total public,UNALLOC,Group 8: Unallocated,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2019,,0,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,KOREA,Korea,A,Annual,PUBLIC,Total public,UNALLOC,Group 8: Unallocated,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2020,,0,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,KOREA,Korea,A,Annual,PUBLIC,Total public,UNALLOC,Group 8: Unallocated,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2021,,0,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,KOREA,Korea,A,Annual,PUBLIC,Total public,UNALLOC,Group 8: Unallocated,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2022,,0,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,KOREA,Korea,A,Annual,PUBLIC,Total public,UNALLOC,Group 8: Unallocated,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2023,,0,,P,Provisional Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,DENMARK,Denmark,A,Annual,PUBLIC,Total public,OTHERTECH,Group 7: Other cross-cutting techs/research,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2019,,20.49,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,DENMARK,Denmark,A,Annual,PUBLIC,Total public,OTHERTECH,Group 7: Other cross-cutting techs/research,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2020,,0.441,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,DENMARK,Denmark,A,Annual,PUBLIC,Total public,OTHERTECH,Group 7: Other cross-cutting techs/research,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2021,,19.032,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,DENMARK,Denmark,A,Annual,PUBLIC,Total public,OTHERTECH,Group 7: Other cross-cutting techs/research,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2022,,168.64,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,DENMARK,Denmark,A,Annual,PUBLIC,Total public,OTHERTECH,Group 7: Other cross-cutting techs/research,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2023,,0.908,,P,Provisional Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,USA,United States,A,Annual,PUBLIC,Total public,OTHERTECH,Group 7: Other cross-cutting techs/research,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2019,,2606.411,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,USA,United States,A,Annual,PUBLIC,Total public,OTHERTECH,Group 7: Other cross-cutting techs/research,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2020,,2759.386,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,USA,United States,A,Annual,PUBLIC,Total public,OTHERTECH,Group 7: Other cross-cutting techs/research,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2021,,2617.076,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,USA,United States,A,Annual,PUBLIC,Total public,OTHERTECH,Group 7: Other cross-cutting techs/research,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2022,,2896.136,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,USA,United States,A,Annual,PUBLIC,Total public,OTHERTECH,Group 7: Other cross-cutting techs/research,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2023,,3243.78,,P,Provisional Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,SWITZERLAND,Switzerland,A,Annual,PUBLIC,Total public,TOTAL,Total,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2019,,397.183,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,SWITZERLAND,Switzerland,A,Annual,PUBLIC,Total public,TOTAL,Total,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2020,,375.456,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,SWITZERLAND,Switzerland,A,Annual,PUBLIC,Total public,TOTAL,Total,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2021,,336.53,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,SWITZERLAND,Switzerland,A,Annual,PUBLIC,Total public,TOTAL,Total,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2022,,319.885,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,SWITZERLAND,Switzerland,A,Annual,PUBLIC,Total public,TOTAL,Total,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2023,,319.885,,P,Provisional Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,UK,United Kingdom,A,Annual,PUBLIC,Total public,UNALLOC,Group 8: Unallocated,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2019,,1.536,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,UK,United Kingdom,A,Annual,PUBLIC,Total public,UNALLOC,Group 8: Unallocated,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2020,,0.16,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,UK,United Kingdom,A,Annual,PUBLIC,Total public,UNALLOC,Group 8: Unallocated,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2021,,4.903,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,UK,United Kingdom,A,Annual,PUBLIC,Total public,UNALLOC,Group 8: Unallocated,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2022,,3.992,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,UK,United Kingdom,A,Annual,PUBLIC,Total public,UNALLOC,Group 8: Unallocated,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2023,,14.839,,P,Provisional Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,FINLAND,Finland,A,Annual,PUBLIC,Total public,OTHERTECH,Group 7: Other cross-cutting techs/research,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2019,,10.364,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,FINLAND,Finland,A,Annual,PUBLIC,Total public,OTHERTECH,Group 7: Other cross-cutting techs/research,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2020,,12.757,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,FINLAND,Finland,A,Annual,PUBLIC,Total public,OTHERTECH,Group 7: Other cross-cutting techs/research,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2021,,8.136,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,FINLAND,Finland,A,Annual,PUBLIC,Total public,OTHERTECH,Group 7: Other cross-cutting techs/research,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2022,,12.187,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,NETHERLANDS,Netherlands,A,Annual,PUBLIC,Total public,HGENCELL,Group 5: Hydrogen and fuel cells,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2019,,14.332,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,NETHERLANDS,Netherlands,A,Annual,PUBLIC,Total public,HGENCELL,Group 5: Hydrogen and fuel cells,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2020,,14.885,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,NETHERLANDS,Netherlands,A,Annual,PUBLIC,Total public,HGENCELL,Group 5: Hydrogen and fuel cells,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2021,,61.767,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,NETHERLANDS,Netherlands,A,Annual,PUBLIC,Total public,HGENCELL,Group 5: Hydrogen and fuel cells,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2022,,34.77,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,NETHERLANDS,Netherlands,A,Annual,PUBLIC,Total public,HGENCELL,Group 5: Hydrogen and fuel cells,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2023,,20.542,,P,Provisional Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,MEXICO,Mexico,A,Annual,PUBLIC,Total public,UNALLOC,Group 8: Unallocated,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2019,,0,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,MEXICO,Mexico,A,Annual,PUBLIC,Total public,UNALLOC,Group 8: Unallocated,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2020,,0,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,MEXICO,Mexico,A,Annual,PUBLIC,Total public,UNALLOC,Group 8: Unallocated,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2021,,0,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,MEXICO,Mexico,A,Annual,PUBLIC,Total public,UNALLOC,Group 8: Unallocated,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2022,,0,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,MEXICO,Mexico,A,Annual,PUBLIC,Total public,UNALLOC,Group 8: Unallocated,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2023,,0,,P,Provisional Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,NORWAY,Norway,A,Annual,PUBLIC,Total public,NUCLEAR,Group 4: Nuclear,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2019,,20.7,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,NORWAY,Norway,A,Annual,PUBLIC,Total public,NUCLEAR,Group 4: Nuclear,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2020,,20,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,NORWAY,Norway,A,Annual,PUBLIC,Total public,NUCLEAR,Group 4: Nuclear,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2021,,10,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,NORWAY,Norway,A,Annual,PUBLIC,Total public,NUCLEAR,Group 4: Nuclear,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2022,,10,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,NORWAY,Norway,A,Annual,PUBLIC,Total public,NUCLEAR,Group 4: Nuclear,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2023,,20,,P,Provisional Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,NORWAY,Norway,A,Annual,PUBLIC,Total public,NUCLEAR,Group 4: Nuclear,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2024,,34,,P,Provisional Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,MEXICO,Mexico,A,Annual,PUBLIC,Total public,OTHERTECH,Group 7: Other cross-cutting techs/research,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2019,,92.781,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,MEXICO,Mexico,A,Annual,PUBLIC,Total public,OTHERTECH,Group 7: Other cross-cutting techs/research,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2020,,60.851,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,MEXICO,Mexico,A,Annual,PUBLIC,Total public,OTHERTECH,Group 7: Other cross-cutting techs/research,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2021,,25.745,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,MEXICO,Mexico,A,Annual,PUBLIC,Total public,OTHERTECH,Group 7: Other cross-cutting techs/research,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2022,,26.602,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,MEXICO,Mexico,A,Annual,PUBLIC,Total public,OTHERTECH,Group 7: Other cross-cutting techs/research,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2023,,12.796,,P,Provisional Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,BRAZIL,Brazil,A,Annual,PUBLIC,Total public,RENEWABLE,Group 3: Renewable energy sources,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2019,,548.682,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,BRAZIL,Brazil,A,Annual,PUBLIC,Total public,RENEWABLE,Group 3: Renewable energy sources,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2020,,504.435,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,BRAZIL,Brazil,A,Annual,PUBLIC,Total public,RENEWABLE,Group 3: Renewable energy sources,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2021,,501.093,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,BRAZIL,Brazil,A,Annual,PUBLIC,Total public,RENEWABLE,Group 3: Renewable energy sources,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2022,,496.5,,I,Imputed Value,F,Non-confidential,6,Millions,3,
